profile_id,age_group,gender,location,preferred_genre,average_listening_hours,device_type,music_service
4281,18-24,Non-binary,India,Hip-Hop,8.11,Mobile,YouTube Music
4282,18-24,Non-binary,Australia,Hip-Hop,12.61,Desktop,Apple Music
4283,55+,Female,South Korea,Hip-Hop,5.2,Tablet,Amazon Music
4284,18-24,Other,Australia,Country,10.4,Tablet,Amazon Music
4285,55+,Male,Brazil,Rock,22.28,Tablet,Amazon Music
4286,35-44,Female,Japan,Classical,24.55,Mobile,Apple Music
4287,45-54,Other,Australia,Rock,25.24,Mobile,Apple Music
4288,25-34,Female,Brazil,Jazz,24.83,Mobile,YouTube Music
4289,18-24,Other,France,Rock,29.36,Desktop,Amazon Music
4290,35-44,Female,France,Rock,21.17,Tablet,Spotify
4291,18-24,Female,Australia,Rock,20.71,Desktop,Apple Music
4292,35-44,Female,France,Jazz,17.67,Mobile,Spotify
4293,35-44,Female,Canada,Classical,9.51,Desktop,Spotify
4294,45-54,Female,Canada,Country,12.15,Tablet,Apple Music
4295,18-24,Other,India,Country,20.87,Mobile,Apple Music
4296,25-34,Male,India,Jazz,10.57,Mobile,Apple Music
4297,55+,Male,Australia,Pop,27.48,Mobile,Apple Music
4298,25-34,Male,South Korea,EDM,17.78,Tablet,Spotify
4299,18-24,Other,India,EDM,20.29,Desktop,Apple Music
4300,55+,Other,South Korea,Rock,17.65,Mobile,YouTube Music
4301,45-54,Non-binary,Germany,Country,22.43,Tablet,Apple Music
4302,18-24,Male,UK,Pop,16.37,Tablet,Amazon Music
4303,45-54,Female,Germany,Rock,18.28,Desktop,Amazon Music
4304,35-44,Male,France,Jazz,6.72,Mobile,Spotify
4305,35-44,Male,Japan,Rock,23.89,Tablet,Amazon Music
4306,25-34,Female,Japan,Rock,10.88,Mobile,Amazon Music
4307,45-54,Non-binary,Japan,EDM,11.95,Tablet,Spotify
4308,18-24,Non-binary,Canada,Jazz,16.09,Desktop,YouTube Music
4309,35-44,Other,Brazil,Country,15.07,Tablet,YouTube Music
4310,55+,Male,USA,EDM,7.87,Mobile,Apple Music
4311,35-44,Female,USA,Country,16.54,Desktop,Apple Music
4312,18-24,Male,Germany,Jazz,9.05,Mobile,Amazon Music
4313,45-54,Non-binary,India,Jazz,9.81,Tablet,Apple Music
4314,55+,Female,UK,Pop,11.39,Mobile,Amazon Music
4315,55+,Non-binary,Brazil,Country,21.01,Tablet,Apple Music
4316,45-54,Male,Australia,Classical,22.44,Mobile,Apple Music
4317,55+,Non-binary,France,Jazz,16.14,Mobile,Apple Music
4318,25-34,Female,India,EDM,22.31,Desktop,Amazon Music
4319,55+,Other,UK,Country,24.52,Tablet,Amazon Music
4320,25-34,Male,Canada,Metal,17.84,Desktop,Apple Music
4321,55+,Male,Brazil,Jazz,12.5,Desktop,Spotify
4322,45-54,Other,Japan,Rock,21.62,Tablet,YouTube Music
4323,45-54,Other,Brazil,Metal,27.52,Tablet,Spotify
4324,55+,Non-binary,USA,EDM,22.93,Mobile,Amazon Music
4325,55+,Female,Canada,Hip-Hop,23.24,Mobile,Amazon Music
4326,35-44,Female,Japan,Jazz,18.06,Mobile,Amazon Music
4327,25-34,Male,Germany,Rock,9.99,Desktop,Spotify
4328,35-44,Non-binary,Japan,Metal,22.54,Mobile,Apple Music
4329,18-24,Other,South Korea,Country,27.0,Mobile,YouTube Music
4330,55+,Non-binary,South Korea,Rock,17.35,Tablet,YouTube Music
4331,35-44,Other,UK,Metal,27.53,Desktop,YouTube Music
4332,25-34,Other,Germany,Classical,26.38,Tablet,Apple Music
4333,25-34,Other,India,Country,28.64,Tablet,Apple Music
4334,35-44,Female,South Korea,Classical,22.76,Tablet,YouTube Music
4335,55+,Other,South Korea,Jazz,9.6,Desktop,Apple Music
4336,18-24,Male,South Korea,Pop,22.17,Mobile,YouTube Music
4337,18-24,Other,Australia,Hip-Hop,18.07,Mobile,Spotify
4338,55+,Other,USA,Classical,7.0,Mobile,Amazon Music
4339,55+,Male,Japan,Metal,25.11,Mobile,Amazon Music
4340,35-44,Other,Brazil,Pop,18.05,Tablet,Spotify
4341,55+,Female,Australia,Hip-Hop,25.67,Mobile,YouTube Music
4342,25-34,Non-binary,France,Hip-Hop,19.07,Mobile,Amazon Music
4343,55+,Non-binary,Japan,Hip-Hop,14.05,Desktop,Spotify
4344,35-44,Female,UK,Hip-Hop,13.89,Tablet,Apple Music
4345,35-44,Other,Japan,Rock,22.18,Mobile,Amazon Music
4346,55+,Female,India,EDM,27.78,Mobile,YouTube Music
4347,35-44,Other,Canada,Hip-Hop,24.22,Tablet,YouTube Music
4348,55+,Non-binary,USA,Pop,12.16,Mobile,YouTube Music
4349,45-54,Female,UK,Jazz,17.3,Desktop,Apple Music
4350,45-54,Female,Brazil,Hip-Hop,28.16,Desktop,YouTube Music
4351,35-44,Non-binary,South Korea,Pop,19.17,Mobile,YouTube Music
4352,18-24,Non-binary,India,Pop,8.83,Desktop,YouTube Music
4353,25-34,Male,South Korea,Rock,24.65,Mobile,YouTube Music
4354,25-34,Non-binary,Japan,Hip-Hop,7.54,Desktop,YouTube Music
4355,35-44,Non-binary,France,Classical,8.95,Tablet,YouTube Music
4356,25-34,Male,Japan,Hip-Hop,29.21,Desktop,YouTube Music
4357,55+,Male,USA,Rock,20.78,Mobile,Spotify
4358,45-54,Male,Australia,Pop,18.46,Desktop,Spotify
4359,25-34,Non-binary,Japan,Metal,7.26,Desktop,Amazon Music
4360,25-34,Female,Germany,EDM,21.28,Desktop,Amazon Music
4361,18-24,Female,South Korea,Rock,26.12,Mobile,Apple Music
4362,35-44,Non-binary,Australia,Metal,10.28,Desktop,Amazon Music
4363,45-54,Female,South Korea,Pop,9.32,Desktop,Amazon Music
4364,18-24,Female,UK,Jazz,20.89,Desktop,Apple Music
4365,45-54,Female,France,Pop,13.64,Mobile,Spotify
4366,55+,Female,UK,Metal,20.09,Desktop,Amazon Music
4367,18-24,Non-binary,Canada,Country,23.2,Desktop,Apple Music
4368,45-54,Non-binary,India,Pop,26.71,Tablet,YouTube Music
4369,55+,Male,Canada,Classical,26.79,Desktop,Apple Music
4370,35-44,Male,Germany,Classical,18.05,Desktop,Apple Music
4371,18-24,Female,Canada,Classical,20.44,Desktop,Spotify
4372,55+,Non-binary,Brazil,Classical,17.74,Mobile,Amazon Music
4373,45-54,Female,Germany,Hip-Hop,6.01,Desktop,Apple Music
4374,55+,Other,Canada,Jazz,16.18,Mobile,YouTube Music
4375,35-44,Female,USA,Country,10.24,Mobile,Spotify
4376,45-54,Non-binary,UK,Rock,17.76,Mobile,Amazon Music
4377,25-34,Male,UK,Jazz,25.0,Desktop,Spotify
4378,18-24,Female,Japan,Country,6.37,Mobile,YouTube Music
4379,25-34,Other,Brazil,Country,8.65,Desktop,Spotify
4380,18-24,Non-binary,South Korea,Classical,22.51,Desktop,Amazon Music
4381,45-54,Other,Brazil,Pop,11.79,Desktop,Spotify
4382,18-24,Non-binary,Australia,Jazz,7.39,Mobile,Apple Music
4383,25-34,Non-binary,Australia,Metal,19.59,Desktop,Amazon Music
4384,45-54,Female,Canada,Classical,11.76,Tablet,Apple Music
4385,55+,Other,Japan,Rock,24.85,Tablet,YouTube Music
4386,25-34,Female,Japan,Metal,7.37,Desktop,Apple Music
4387,25-34,Non-binary,Japan,Metal,19.4,Desktop,Amazon Music
4388,45-54,Male,UK,Rock,25.25,Desktop,Spotify
4389,55+,Female,India,Jazz,24.63,Mobile,Spotify
4390,25-34,Male,USA,Jazz,11.29,Mobile,Spotify
4391,45-54,Female,USA,Pop,13.11,Mobile,YouTube Music
4392,25-34,Female,South Korea,Hip-Hop,17.62,Mobile,Apple Music
4393,25-34,Female,Canada,Jazz,29.7,Desktop,Spotify
4394,55+,Other,Brazil,Pop,10.13,Desktop,Apple Music
4395,35-44,Other,India,Pop,12.93,Desktop,Amazon Music
4396,35-44,Female,South Korea,Pop,13.64,Tablet,Amazon Music
4397,45-54,Non-binary,UK,Pop,7.19,Tablet,Spotify
4398,45-54,Male,UK,Pop,22.04,Tablet,Spotify
4399,55+,Male,Australia,Metal,20.92,Mobile,Spotify
4400,55+,Female,France,Classical,6.43,Mobile,Amazon Music
4401,55+,Female,Canada,Country,26.67,Desktop,YouTube Music
4402,35-44,Female,Canada,Pop,18.34,Tablet,Apple Music
4403,55+,Male,Australia,Pop,23.74,Mobile,Amazon Music
4404,25-34,Female,India,Metal,14.87,Tablet,YouTube Music
4405,45-54,Non-binary,France,Classical,6.92,Mobile,YouTube Music
4406,55+,Female,India,Classical,11.11,Desktop,YouTube Music
4407,35-44,Female,UK,Pop,12.21,Mobile,Amazon Music
4408,35-44,Other,France,Metal,15.45,Desktop,Amazon Music
4409,18-24,Female,Canada,Hip-Hop,26.77,Tablet,Apple Music
4410,18-24,Male,Brazil,Hip-Hop,27.14,Tablet,Amazon Music
4411,35-44,Male,India,Rock,13.78,Tablet,YouTube Music
4412,18-24,Male,USA,Country,18.5,Desktop,Amazon Music
4413,35-44,Other,Brazil,Rock,29.13,Desktop,Spotify
4414,35-44,Male,USA,Hip-Hop,9.62,Mobile,YouTube Music
4415,25-34,Female,Japan,Jazz,10.4,Desktop,Amazon Music
4416,35-44,Female,Germany,Classical,28.23,Mobile,Apple Music
4417,35-44,Other,South Korea,Classical,6.38,Desktop,YouTube Music
4418,18-24,Female,Brazil,EDM,19.67,Tablet,Apple Music
4419,55+,Non-binary,UK,Classical,26.15,Mobile,YouTube Music
4420,55+,Other,Japan,Metal,26.91,Desktop,Amazon Music
4421,35-44,Non-binary,South Korea,Jazz,21.77,Mobile,Amazon Music
4422,45-54,Male,France,Hip-Hop,8.54,Desktop,YouTube Music
4423,35-44,Non-binary,South Korea,Classical,15.5,Tablet,Amazon Music
4424,18-24,Male,USA,Classical,29.74,Mobile,Spotify
4425,45-54,Female,India,Rock,7.06,Tablet,Apple Music
4426,55+,Male,USA,EDM,18.29,Mobile,Amazon Music
4427,18-24,Female,USA,Rock,5.42,Tablet,Apple Music
4428,35-44,Other,Australia,Metal,27.89,Desktop,Apple Music
4429,55+,Male,Canada,Metal,14.45,Mobile,YouTube Music
4430,35-44,Non-binary,USA,Classical,29.94,Tablet,Amazon Music
4431,55+,Female,UK,EDM,19.47,Desktop,YouTube Music
4432,55+,Male,USA,Jazz,21.9,Tablet,Amazon Music
4433,55+,Non-binary,Brazil,EDM,15.09,Tablet,Apple Music
4434,55+,Other,UK,Jazz,11.93,Mobile,Apple Music
4435,25-34,Male,India,Classical,19.51,Tablet,Spotify
4436,18-24,Male,UK,Metal,23.86,Desktop,YouTube Music
4437,25-34,Other,India,Hip-Hop,10.27,Tablet,Amazon Music
4438,35-44,Non-binary,Canada,Rock,16.17,Desktop,Spotify
4439,18-24,Female,South Korea,Hip-Hop,17.56,Tablet,Apple Music
4440,45-54,Female,India,Pop,18.79,Desktop,Spotify
4441,55+,Male,Germany,Jazz,23.82,Desktop,YouTube Music
4442,18-24,Male,USA,Classical,17.55,Mobile,YouTube Music
4443,35-44,Female,Japan,Classical,16.73,Desktop,YouTube Music
4444,35-44,Non-binary,Brazil,Rock,10.71,Tablet,Apple Music
4445,45-54,Non-binary,India,Rock,23.82,Mobile,Amazon Music
4446,55+,Female,Australia,Country,14.87,Mobile,Apple Music
4447,55+,Other,UK,Classical,15.68,Desktop,Spotify
4448,55+,Other,Germany,Pop,16.71,Mobile,Apple Music
4449,25-34,Male,Japan,Rock,21.14,Mobile,Spotify
4450,55+,Other,India,Jazz,19.11,Tablet,Apple Music
4451,35-44,Male,Australia,Pop,9.32,Desktop,Amazon Music
4452,18-24,Other,South Korea,Classical,20.3,Desktop,Spotify
4453,18-24,Non-binary,Brazil,Pop,14.93,Tablet,Spotify
4454,18-24,Non-binary,South Korea,Classical,5.76,Mobile,Amazon Music
4455,35-44,Other,Brazil,Country,11.02,Desktop,Apple Music
4456,55+,Female,Germany,Hip-Hop,26.06,Desktop,Apple Music
4457,45-54,Male,India,Classical,28.94,Desktop,Apple Music
4458,35-44,Female,Australia,Hip-Hop,24.54,Tablet,Spotify
4459,55+,Male,Japan,Hip-Hop,13.94,Tablet,YouTube Music
4460,18-24,Non-binary,South Korea,Jazz,28.1,Mobile,Apple Music
4461,35-44,Non-binary,Germany,Classical,25.08,Desktop,Apple Music
4462,18-24,Female,France,Pop,23.67,Desktop,Amazon Music
4463,45-54,Other,Canada,Metal,10.71,Desktop,Apple Music
4464,25-34,Other,UK,Rock,12.43,Desktop,Amazon Music
4465,55+,Other,UK,Rock,27.85,Desktop,Apple Music
4466,55+,Non-binary,Japan,EDM,25.27,Desktop,YouTube Music
4467,45-54,Female,Brazil,Metal,22.52,Desktop,Amazon Music
4468,25-34,Female,Brazil,Classical,12.47,Mobile,Spotify
4469,55+,Other,South Korea,EDM,19.86,Tablet,YouTube Music
4470,35-44,Other,India,Hip-Hop,21.93,Tablet,Amazon Music
4471,25-34,Other,UK,Jazz,24.62,Mobile,Apple Music
4472,55+,Other,France,Jazz,12.36,Tablet,Spotify
4473,25-34,Male,Australia,Classical,21.11,Tablet,Spotify
4474,55+,Non-binary,Germany,Classical,16.64,Desktop,Apple Music
4475,25-34,Other,Japan,Hip-Hop,20.96,Tablet,YouTube Music
4476,18-24,Male,Canada,Jazz,16.7,Desktop,Spotify
4477,45-54,Non-binary,Brazil,Country,18.3,Tablet,Apple Music
4478,35-44,Female,UK,Classical,5.82,Tablet,Apple Music
4479,45-54,Non-binary,Australia,Classical,25.71,Desktop,Spotify
4480,25-34,Non-binary,India,Pop,28.68,Tablet,YouTube Music
4481,45-54,Female,Brazil,Pop,10.38,Desktop,Spotify
4482,55+,Non-binary,UK,Rock,6.18,Tablet,Amazon Music
4483,45-54,Non-binary,UK,EDM,17.81,Desktop,Amazon Music
4484,45-54,Non-binary,Japan,Classical,7.94,Mobile,Apple Music
4485,25-34,Non-binary,Canada,EDM,13.43,Mobile,YouTube Music
4486,35-44,Female,France,Hip-Hop,9.2,Desktop,Spotify
4487,45-54,Non-binary,USA,Rock,25.44,Tablet,Apple Music
4488,55+,Male,Brazil,Rock,17.15,Mobile,Apple Music
4489,45-54,Male,Germany,Hip-Hop,14.18,Mobile,Amazon Music
4490,45-54,Other,Japan,Jazz,18.18,Mobile,Amazon Music
4491,45-54,Female,South Korea,Metal,26.34,Desktop,Amazon Music
4492,18-24,Male,Australia,Pop,28.45,Desktop,YouTube Music
4493,45-54,Non-binary,Germany,Jazz,29.17,Tablet,Apple Music
4494,35-44,Female,Australia,Classical,10.74,Mobile,YouTube Music
4495,25-34,Other,Japan,Jazz,7.06,Desktop,YouTube Music
4496,45-54,Non-binary,Japan,Classical,14.88,Desktop,Spotify
4497,35-44,Other,Germany,Metal,6.68,Mobile,YouTube Music
4498,45-54,Other,Germany,EDM,26.56,Desktop,Spotify
4499,45-54,Other,Brazil,EDM,13.96,Desktop,Apple Music
4500,35-44,Other,France,Pop,13.22,Mobile,Spotify
4501,25-34,Male,Brazil,Country,24.78,Desktop,Amazon Music
4502,55+,Female,France,Country,17.77,Mobile,Spotify
4503,35-44,Other,USA,Classical,28.45,Mobile,Spotify
4504,25-34,Male,UK,Classical,28.07,Mobile,Spotify
4505,55+,Male,UK,Classical,14.97,Desktop,Spotify
4506,55+,Male,Australia,EDM,6.62,Mobile,Amazon Music
4507,35-44,Male,UK,EDM,18.6,Tablet,Apple Music
4508,35-44,Other,Australia,EDM,26.04,Desktop,YouTube Music
4509,55+,Non-binary,Brazil,Classical,6.68,Desktop,Amazon Music
4510,18-24,Other,USA,Pop,15.44,Mobile,YouTube Music
4511,45-54,Non-binary,Germany,Pop,24.78,Tablet,YouTube Music
4512,45-54,Other,Japan,Jazz,8.75,Desktop,Spotify
4513,35-44,Male,USA,Classical,11.39,Tablet,Amazon Music
4514,35-44,Female,UK,Metal,19.76,Tablet,YouTube Music
4515,25-34,Female,Japan,Rock,29.78,Desktop,Amazon Music
4516,55+,Other,USA,Rock,15.17,Mobile,YouTube Music
4517,25-34,Female,Germany,Classical,24.71,Tablet,Spotify
4518,25-34,Other,France,Country,17.88,Tablet,Apple Music
4519,35-44,Male,Australia,Metal,15.63,Mobile,YouTube Music
4520,55+,Non-binary,Germany,Pop,13.44,Mobile,Spotify
4521,55+,Female,South Korea,Rock,26.88,Desktop,YouTube Music
4522,25-34,Other,South Korea,Pop,19.3,Desktop,Apple Music
4523,25-34,Female,UK,Hip-Hop,26.73,Mobile,Amazon Music
4524,25-34,Non-binary,USA,Metal,5.94,Mobile,Spotify
4525,35-44,Female,Australia,Hip-Hop,9.28,Mobile,Apple Music
4526,18-24,Other,India,Jazz,10.66,Tablet,Apple Music
4527,55+,Female,France,Hip-Hop,23.95,Tablet,Apple Music
4528,45-54,Other,India,Rock,28.62,Desktop,Apple Music
4529,18-24,Non-binary,Brazil,Jazz,16.24,Mobile,Spotify
4530,35-44,Other,Australia,EDM,24.71,Mobile,Spotify
4531,45-54,Other,India,Metal,15.76,Mobile,Amazon Music
4532,18-24,Non-binary,Japan,EDM,13.49,Desktop,Amazon Music
4533,18-24,Non-binary,India,Hip-Hop,5.18,Desktop,YouTube Music
4534,18-24,Male,South Korea,Hip-Hop,14.15,Mobile,Spotify
4535,25-34,Male,Canada,Hip-Hop,28.95,Desktop,YouTube Music
4536,25-34,Female,France,Hip-Hop,9.59,Desktop,Apple Music
4537,55+,Female,Australia,Classical,27.28,Tablet,Spotify
4538,45-54,Male,Japan,Country,18.49,Mobile,Amazon Music
4539,25-34,Non-binary,Germany,Hip-Hop,25.61,Mobile,Apple Music
4540,18-24,Male,South Korea,Country,18.45,Desktop,Apple Music
4541,25-34,Other,UK,Country,15.17,Desktop,YouTube Music
4542,45-54,Other,Japan,EDM,29.98,Tablet,Apple Music
4543,25-34,Female,France,EDM,18.05,Mobile,Amazon Music
4544,25-34,Male,USA,Classical,23.59,Mobile,Apple Music
4545,55+,Male,Brazil,Pop,8.96,Desktop,Amazon Music
4546,25-34,Other,India,Metal,19.26,Desktop,Amazon Music
4547,45-54,Non-binary,Brazil,Pop,25.46,Desktop,Apple Music
4548,35-44,Non-binary,France,Jazz,27.26,Mobile,YouTube Music
4549,55+,Non-binary,South Korea,Pop,27.36,Mobile,YouTube Music
4550,35-44,Non-binary,South Korea,Metal,8.76,Tablet,YouTube Music
4551,25-34,Female,Brazil,Metal,23.53,Mobile,Apple Music
4552,25-34,Other,Japan,EDM,9.28,Desktop,Spotify
4553,25-34,Non-binary,Australia,Classical,26.56,Desktop,Apple Music
4554,25-34,Other,USA,Metal,18.35,Desktop,YouTube Music
4555,55+,Non-binary,USA,Metal,25.26,Desktop,YouTube Music
4556,25-34,Male,India,Metal,21.04,Mobile,YouTube Music
4557,45-54,Other,South Korea,Country,13.38,Tablet,Apple Music
4558,55+,Female,France,Hip-Hop,27.28,Mobile,YouTube Music
4559,18-24,Female,India,Hip-Hop,22.8,Mobile,Spotify
4560,25-34,Other,Japan,Hip-Hop,7.49,Desktop,YouTube Music
4561,18-24,Non-binary,Germany,Rock,17.94,Desktop,Apple Music
4562,18-24,Other,UK,Hip-Hop,23.06,Tablet,Amazon Music
4563,25-34,Other,USA,Classical,23.72,Tablet,Amazon Music
4564,25-34,Female,Japan,Hip-Hop,8.61,Tablet,Amazon Music
4565,25-34,Other,Japan,EDM,14.97,Desktop,Apple Music
4566,55+,Male,France,Metal,25.82,Mobile,Apple Music
4567,18-24,Other,France,Metal,6.18,Desktop,Spotify
4568,55+,Non-binary,Brazil,Rock,10.13,Desktop,YouTube Music
4569,55+,Other,France,Country,20.1,Desktop,Amazon Music
4570,18-24,Other,Germany,Country,28.48,Mobile,Amazon Music
4571,45-54,Male,India,EDM,26.27,Mobile,Amazon Music
4572,18-24,Female,Australia,Classical,5.68,Tablet,Spotify
4573,25-34,Non-binary,Australia,Jazz,8.14,Tablet,Amazon Music
4574,45-54,Non-binary,Japan,Pop,29.89,Tablet,Amazon Music
4575,18-24,Female,Germany,Hip-Hop,6.34,Mobile,YouTube Music
4576,25-34,Female,France,Pop,11.07,Tablet,Amazon Music
4577,35-44,Other,UK,Classical,24.49,Tablet,Spotify
4578,55+,Other,Japan,Metal,8.01,Mobile,YouTube Music
4579,35-44,Other,India,Country,26.77,Desktop,Amazon Music
4580,35-44,Male,Japan,Hip-Hop,16.93,Desktop,Spotify
4581,45-54,Male,USA,Metal,17.3,Desktop,Amazon Music
4582,18-24,Other,USA,Rock,23.01,Mobile,Spotify
4583,45-54,Female,France,Pop,26.57,Desktop,Amazon Music
4584,35-44,Female,South Korea,Classical,21.34,Desktop,Apple Music
4585,45-54,Male,India,Pop,13.63,Desktop,Apple Music
4586,55+,Female,Brazil,Pop,24.97,Mobile,Spotify
4587,55+,Non-binary,UK,Jazz,6.36,Tablet,Amazon Music
4588,35-44,Non-binary,Germany,Pop,10.81,Mobile,Amazon Music
4589,45-54,Female,Germany,Hip-Hop,20.16,Tablet,Apple Music
4590,18-24,Male,USA,Rock,17.54,Desktop,Apple Music
4591,45-54,Other,Brazil,Metal,14.46,Mobile,Spotify
4592,45-54,Female,Japan,EDM,27.35,Tablet,Amazon Music
4593,45-54,Non-binary,Germany,Jazz,13.11,Desktop,Spotify
4594,55+,Female,Japan,Rock,28.62,Tablet,Spotify
4595,55+,Non-binary,Canada,Jazz,6.76,Desktop,Amazon Music
4596,45-54,Other,Germany,EDM,17.75,Mobile,Spotify
4597,18-24,Non-binary,Canada,Pop,19.2,Desktop,Apple Music
4598,18-24,Non-binary,India,Hip-Hop,23.03,Desktop,Apple Music
4599,25-34,Female,India,Metal,15.53,Desktop,Spotify
4600,45-54,Male,UK,Classical,27.11,Desktop,Apple Music
4601,18-24,Other,USA,Jazz,6.62,Tablet,Amazon Music
4602,45-54,Female,France,Jazz,14.61,Tablet,Spotify
4603,18-24,Female,Australia,Rock,20.94,Mobile,Apple Music
4604,55+,Other,USA,Country,9.13,Mobile,Apple Music
4605,55+,Other,Germany,Hip-Hop,24.71,Tablet,Amazon Music
4606,25-34,Non-binary,USA,Metal,14.25,Tablet,Apple Music
4607,45-54,Non-binary,Japan,Metal,15.11,Tablet,Apple Music
4608,35-44,Male,France,Pop,25.51,Tablet,Amazon Music
4609,18-24,Male,Australia,Classical,14.12,Mobile,Spotify
4610,35-44,Other,France,EDM,12.67,Desktop,YouTube Music
4611,35-44,Other,Japan,Metal,12.45,Tablet,YouTube Music
4612,35-44,Non-binary,USA,Country,24.91,Desktop,YouTube Music
4613,45-54,Male,USA,Country,17.97,Desktop,Amazon Music
4614,45-54,Male,Australia,EDM,7.44,Tablet,Apple Music
4615,18-24,Non-binary,UK,EDM,12.04,Tablet,YouTube Music
4616,35-44,Female,Germany,Jazz,18.18,Desktop,Apple Music
4617,35-44,Female,Japan,Classical,6.19,Tablet,Spotify
4618,35-44,Non-binary,India,Jazz,20.43,Desktop,Apple Music
4619,55+,Other,Canada,Pop,7.22,Desktop,YouTube Music
4620,55+,Other,India,Rock,23.97,Tablet,Spotify
4621,35-44,Female,South Korea,Jazz,11.14,Tablet,Apple Music
4622,35-44,Male,USA,Rock,8.54,Mobile,Spotify
4623,55+,Male,Australia,Metal,17.02,Tablet,Spotify
4624,45-54,Other,Australia,Rock,27.37,Mobile,Apple Music
4625,35-44,Other,Australia,Metal,23.31,Desktop,Amazon Music
4626,25-34,Male,Brazil,Hip-Hop,19.37,Desktop,Amazon Music
4627,25-34,Female,Australia,EDM,28.85,Mobile,Amazon Music
4628,18-24,Other,Germany,Country,19.84,Mobile,Apple Music
4629,25-34,Other,France,Classical,21.37,Mobile,Amazon Music
4630,55+,Other,UK,Classical,20.09,Mobile,YouTube Music
4631,25-34,Male,South Korea,EDM,10.94,Tablet,Amazon Music
4632,25-34,Other,USA,Pop,6.99,Desktop,Apple Music
4633,55+,Other,France,Jazz,22.32,Tablet,Apple Music
4634,25-34,Non-binary,France,Country,16.97,Tablet,Spotify
4635,35-44,Non-binary,Japan,EDM,14.65,Mobile,YouTube Music
4636,45-54,Male,Brazil,Country,10.77,Mobile,Spotify
4637,35-44,Female,Canada,Rock,16.86,Tablet,Spotify
4638,25-34,Male,USA,Hip-Hop,23.21,Tablet,Apple Music
4639,45-54,Non-binary,India,Classical,20.68,Tablet,Apple Music
4640,35-44,Male,Germany,Classical,21.9,Mobile,Amazon Music
4641,18-24,Female,India,Hip-Hop,15.09,Tablet,Amazon Music
4642,55+,Female,South Korea,Country,13.68,Desktop,Spotify
4643,55+,Female,Brazil,Hip-Hop,28.41,Desktop,Amazon Music
4644,35-44,Non-binary,Canada,Jazz,27.15,Mobile,Amazon Music
4645,35-44,Male,Brazil,Classical,22.82,Mobile,YouTube Music
4646,25-34,Male,Brazil,Rock,25.59,Mobile,YouTube Music
4647,25-34,Male,USA,Classical,16.39,Mobile,YouTube Music
4648,25-34,Non-binary,Germany,Classical,14.55,Mobile,Amazon Music
4649,45-54,Male,Brazil,EDM,12.57,Desktop,Amazon Music
4650,25-34,Female,Australia,Country,28.84,Desktop,Amazon Music
4651,18-24,Other,Brazil,EDM,27.96,Tablet,YouTube Music
4652,25-34,Other,Canada,Rock,15.88,Mobile,YouTube Music
4653,18-24,Male,France,Jazz,25.6,Desktop,Amazon Music
4654,18-24,Other,Germany,Hip-Hop,24.19,Tablet,Amazon Music
4655,45-54,Female,South Korea,EDM,28.12,Mobile,Spotify
4656,25-34,Female,UK,Jazz,15.33,Mobile,YouTube Music
4657,35-44,Non-binary,India,Pop,16.12,Tablet,Apple Music
4658,25-34,Male,South Korea,EDM,9.78,Tablet,Amazon Music
4659,55+,Female,Germany,Classical,18.03,Tablet,Spotify
4660,35-44,Non-binary,Germany,Country,25.81,Desktop,Spotify
4661,55+,Male,India,Rock,15.16,Desktop,YouTube Music
4662,45-54,Male,South Korea,Jazz,25.94,Mobile,Spotify
4663,25-34,Male,USA,Metal,20.2,Tablet,Apple Music
4664,35-44,Non-binary,Germany,Jazz,29.03,Desktop,YouTube Music
4665,45-54,Other,Australia,Country,11.52,Tablet,YouTube Music
4666,55+,Male,USA,Jazz,18.69,Desktop,Spotify
4667,55+,Other,USA,Country,11.76,Mobile,Amazon Music
4668,35-44,Other,USA,Jazz,16.04,Desktop,Apple Music
4669,55+,Other,South Korea,Metal,15.12,Mobile,Spotify
4670,55+,Non-binary,Australia,Classical,26.76,Tablet,YouTube Music
4671,45-54,Male,France,Rock,26.84,Mobile,Apple Music
4672,18-24,Female,Canada,Classical,19.94,Mobile,Amazon Music
