engagement_id,profile_id,artist_id,streams,likes,shares,comments,time_spent_on_artist,date
8887,4075,23,86,23,2,6,24.6,2024-07-24
8888,2830,9,81,37,16,0,181.6,2024-05-18
8889,2228,10,34,38,7,4,136.82,2024-05-18
8890,2180,42,29,19,15,2,71.72,2024-01-06
8891,52,20,81,38,9,1,36.48,2024-08-24
8892,3466,48,88,21,19,6,159.71,2024-10-13
8893,3808,5,27,35,10,4,104.19,2024-01-06
8894,3285,50,62,27,1,5,160.65,2024-04-16
8895,431,40,38,21,1,0,43.57,2024-06-11
8896,1933,11,74,18,7,5,40.55,2024-01-09
8897,1994,44,52,19,3,5,119.34,2024-05-13
8898,1661,30,79,16,19,7,33.82,2024-09-14
8899,4914,1,32,11,1,9,149.73,2024-01-01
8900,934,30,33,19,2,0,12.94,2024-10-02
8901,2682,27,70,36,14,0,38.37,2024-07-30
8902,1668,43,14,14,12,1,103.66,2024-02-07
8903,1555,5,16,44,7,0,162.65,2024-04-25
8904,2319,15,87,22,16,2,46.42,2024-06-23
8905,1103,35,48,26,14,4,58.86,2024-01-06
8906,1009,6,65,35,4,0,84.37,2024-07-08
8907,2325,11,99,27,0,6,66.32,2024-04-09
8908,1397,30,27,11,15,5,119.54,2024-02-08
8909,3813,1,58,5,8,8,30.41,2024-02-23
8910,1822,14,14,0,13,9,16.69,2024-04-02
8911,628,19,46,33,1,5,129.99,2024-02-15
8912,908,32,41,7,12,4,127.12,2024-05-06
8913,2506,41,28,45,17,1,115.45,2024-03-26
8914,3061,19,13,23,4,3,146.31,2024-05-15
8915,72,4,40,38,14,7,70.08,2024-03-15
8916,4340,12,53,15,8,8,137.61,2024-07-16
8917,2295,43,51,43,17,9,116.32,2024-09-08
8918,1323,22,42,13,1,5,135.25,2024-01-20
8919,3344,28,46,41,8,6,155.86,2024-02-17
8920,4234,50,86,17,4,3,149.21,2024-08-30
8921,2686,2,59,2,13,3,130.5,2024-06-29
8922,4068,12,97,43,16,7,58.36,2024-05-20
8923,3403,13,87,2,8,0,55.14,2024-09-23
8924,1734,33,81,47,13,4,51.88,2024-10-28
8925,5000,29,34,8,8,5,53.81,2024-10-09
8926,1079,41,97,8,4,6,119.47,2024-10-18
8927,1841,14,80,14,9,7,149.04,2024-03-12
8928,799,16,77,24,5,5,148.59,2024-04-01
8929,4970,32,89,22,4,6,196.96,2024-08-24
8930,1909,15,73,19,2,5,161.28,2024-10-06
8931,3590,5,8,12,15,0,195.79,2024-11-05
8932,3259,48,45,45,6,0,53.35,2024-02-04
8933,4549,5,59,11,13,8,50.66,2024-11-04
8934,4673,42,90,21,17,1,192.23,2024-03-29
8935,1541,47,79,16,16,0,142.79,2024-05-05
8936,1158,39,84,25,5,4,186.05,2024-03-01
8937,1037,26,76,31,19,9,119.38,2024-06-17
8938,75,12,55,16,0,1,72.54,2024-07-06
8939,1596,26,70,5,17,7,90.87,2024-07-28
8940,2940,32,86,7,15,6,115.48,2024-08-12
8941,1544,44,5,40,15,9,91.91,2024-10-04
8942,2497,44,16,13,18,7,145.46,2024-06-15
8943,3330,20,37,3,12,8,96.64,2024-02-08
8944,4733,49,8,34,9,1,22.38,2024-02-18
8945,2236,26,66,16,1,4,185.57,2024-06-10
8946,4642,41,53,41,8,5,33.92,2024-08-13
8947,1230,49,63,43,1,0,30.45,2024-01-11
8948,2568,16,92,35,12,7,154.3,2024-02-21
8949,726,23,20,7,14,3,32.39,2024-04-22
8950,4902,40,5,17,11,4,53.55,2024-11-04
8951,4456,34,7,10,17,4,51.09,2024-04-26
8952,4432,27,99,39,11,7,54.64,2024-01-06
8953,2980,11,72,28,13,5,37.74,2024-08-21
8954,58,41,31,45,9,5,55.63,2024-11-05
8955,3733,23,48,30,3,2,174.58,2024-07-08
8956,3689,6,31,2,14,1,87.76,2024-05-02
8957,4276,17,18,23,19,2,145.65,2024-05-01
8958,4611,35,35,44,11,4,67.15,2024-09-21
8959,2286,30,88,28,18,5,117.86,2024-08-13
8960,3265,23,58,18,1,1,167.04,2024-02-07
8961,4727,16,14,41,18,6,17.02,2024-10-13
8962,3763,14,62,21,10,0,164.36,2024-06-09
8963,4285,32,56,24,1,3,175.33,2024-08-25
8964,1343,38,14,6,18,1,152.89,2024-09-24
8965,1445,28,11,43,2,3,12.61,2024-10-04
8966,838,18,12,10,2,9,73.56,2024-05-10
8967,1055,26,80,13,3,3,128.95,2024-02-17
8968,1495,48,9,19,7,1,119.49,2024-02-09
8969,1666,45,28,36,19,8,177.76,2024-02-16
8970,2373,50,29,27,15,5,44.57,2024-03-16
8971,1217,34,99,37,11,4,113.55,2024-08-20
8972,4423,15,59,5,8,2,12.85,2024-01-12
8973,499,15,90,0,16,6,45.74,2024-02-21
8974,111,2,53,22,3,1,199.81,2024-10-06
8975,4831,10,15,20,6,6,157.95,2024-04-04
8976,4265,9,49,47,8,5,178.96,2024-02-06
8977,2106,20,99,42,18,1,152.79,2024-02-22
8978,2212,28,50,9,13,3,165.24,2024-06-06
8979,3891,1,30,15,8,0,84.39,2024-03-20
8980,2462,32,59,42,9,0,184.25,2024-03-10
8981,2445,17,56,21,3,7,154.25,2024-05-04
8982,4598,6,81,42,6,4,90.61,2024-09-17
8983,4178,23,33,34,13,0,76.18,2024-10-28
8984,3205,37,37,44,12,8,165.23,2024-06-05
8985,2109,37,84,16,14,7,179.08,2024-04-29
8986,4038,4,91,29,3,8,176.0,2024-01-19
8987,1380,30,56,32,12,7,14.74,2024-09-14
8988,2696,6,82,36,13,4,173.15,2024-07-29
8989,3991,21,77,31,5,7,10.55,2024-07-06
8990,788,18,64,45,15,7,88.64,2024-07-25
8991,412,38,64,47,3,6,174.39,2024-01-14
8992,3212,42,74,26,15,1,157.1,2024-07-29
8993,4630,32,37,17,3,8,27.86,2024-10-31
8994,2895,15,18,33,1,4,39.8,2024-08-09
8995,1630,17,27,20,13,4,198.25,2024-07-09
8996,2523,5,90,15,12,0,89.97,2024-05-27
8997,3210,2,22,49,18,5,126.19,2024-11-05
8998,2206,10,84,31,10,7,59.28,2024-06-05
8999,2616,13,44,15,3,4,199.76,2024-01-28
9000,1779,15,13,16,2,2,55.47,2024-01-26
9001,3617,26,35,49,1,1,93.98,2024-08-02
9002,746,28,47,25,4,9,135.52,2024-09-24
9003,2009,42,36,3,4,0,47.24,2024-08-27
9004,3941,32,37,29,4,6,14.6,2024-03-17
9005,3882,50,58,43,16,2,31.25,2024-01-04
9006,4218,45,1,16,18,0,109.16,2024-10-02
9007,3937,27,69,6,10,2,10.65,2024-10-23
9008,1086,7,88,39,14,6,18.23,2024-05-26
9009,3085,39,99,41,13,0,191.09,2024-05-17
9010,3999,34,94,10,2,8,137.02,2024-06-04
9011,1603,41,95,34,12,7,115.17,2024-11-01
9012,2864,37,70,26,16,6,85.04,2024-02-19
9013,4195,9,48,42,10,1,38.34,2024-02-04
9014,2299,22,30,36,18,5,135.88,2024-04-09
9015,1523,14,90,38,6,3,58.79,2024-10-12
9016,1914,20,82,6,0,8,98.31,2024-09-03
9017,2697,24,2,39,15,3,36.75,2024-08-01
9018,4029,49,13,42,19,0,35.15,2024-10-30
9019,3008,4,12,27,7,2,173.02,2024-06-29
9020,4584,44,3,26,6,0,180.17,2024-10-18
9021,2215,28,10,33,5,3,166.21,2024-06-16
9022,3047,38,77,2,9,8,192.58,2024-07-02
9023,1505,8,90,27,18,0,74.12,2024-01-05
9024,4954,44,4,27,7,4,139.27,2024-03-26
9025,1589,5,91,18,11,5,60.93,2024-02-12
9026,339,48,41,1,4,3,64.11,2024-01-25
9027,1362,41,82,2,4,8,119.96,2024-06-04
9028,4637,35,30,8,12,0,67.86,2024-08-07
9029,2617,6,27,6,10,6,106.0,2024-10-06
9030,1261,14,34,21,9,2,184.64,2024-08-25
9031,1888,28,73,3,19,4,24.17,2024-01-11
9032,1611,32,85,3,16,6,70.15,2024-03-18
9033,3118,11,60,27,13,2,149.75,2024-07-21
9034,4681,18,21,14,19,4,146.66,2024-10-26
9035,2205,14,69,48,9,6,134.91,2024-07-31
9036,3924,43,55,13,3,8,145.41,2024-09-18
9037,2577,36,11,23,14,5,157.47,2024-01-09
9038,3539,31,57,6,9,4,123.16,2024-06-22
9039,3587,27,73,3,3,5,143.36,2024-05-05
9040,3426,15,2,5,11,7,196.5,2024-01-02
9041,737,42,10,38,3,7,178.14,2024-10-27
9042,1727,30,97,43,5,1,124.71,2024-04-04
9043,1602,15,43,44,13,7,171.9,2024-04-02
9044,121,38,94,6,4,3,146.12,2024-05-02
9045,3938,40,68,24,2,1,59.47,2024-10-28
9046,52,7,47,7,19,2,147.75,2024-06-04
9047,181,18,92,12,2,2,42.93,2024-02-01
9048,1746,4,49,45,2,6,71.32,2024-08-22
9049,1007,21,46,13,13,0,64.81,2024-06-06
9050,2582,49,31,21,1,3,83.44,2024-08-12
9051,498,23,47,40,19,6,20.38,2024-07-14
9052,42,19,85,40,2,8,150.09,2024-11-05
9053,1565,22,71,2,12,0,86.13,2024-04-19
9054,601,25,40,25,2,1,181.7,2024-01-10
9055,3731,30,47,48,19,1,49.09,2024-04-10
9056,4942,36,36,1,13,6,29.06,2024-05-14
9057,4875,23,38,40,8,9,186.75,2024-08-21
9058,4860,8,62,2,1,1,50.32,2024-08-30
9059,2986,33,56,14,2,3,134.07,2024-01-29
9060,791,26,78,1,14,4,125.94,2024-09-05
9061,408,42,12,24,4,4,90.24,2024-06-22
9062,3032,43,28,46,18,2,10.41,2024-07-11
9063,3228,1,32,19,3,0,40.49,2024-01-22
9064,598,50,75,35,16,3,110.52,2024-08-11
9065,71,40,86,17,5,7,105.36,2024-03-28
9066,1743,37,24,38,15,1,138.07,2024-02-06
9067,3035,18,10,20,15,4,181.52,2024-06-05
9068,2290,37,41,9,4,4,199.79,2024-06-20
9069,1245,41,39,16,14,4,180.28,2024-03-05
9070,3383,33,61,42,19,1,51.29,2024-01-31
9071,2056,31,99,15,13,1,181.77,2024-07-01
9072,996,6,6,40,14,3,152.15,2024-01-26
9073,3034,30,7,6,7,1,42.42,2024-11-01
9074,2035,4,71,46,15,8,169.78,2024-08-30
9075,2106,31,80,1,0,9,142.35,2024-05-27
9076,731,29,47,16,7,8,167.03,2024-09-19
9077,195,31,91,1,18,2,78.4,2024-08-30
9078,1185,25,36,36,19,0,17.36,2024-03-12
9079,3458,40,14,34,7,8,65.17,2024-02-16
9080,1543,36,30,33,18,3,23.72,2024-06-23
9081,4348,31,55,24,9,6,18.8,2024-03-07
9082,3096,41,80,29,13,1,178.51,2024-09-05
9083,264,17,30,35,2,0,160.03,2024-08-28
9084,1646,47,19,41,11,3,48.38,2024-01-29
9085,3694,5,69,13,18,0,164.68,2024-04-21
9086,1716,33,77,31,8,2,196.86,2024-02-01
9087,1750,36,51,42,15,6,43.53,2024-07-18
9088,1417,40,97,39,3,7,40.92,2024-02-21
9089,1087,12,24,37,18,2,183.1,2024-06-17
9090,4643,24,12,23,4,4,72.61,2024-06-01
9091,3605,40,49,34,16,6,167.47,2024-03-29
9092,1060,49,79,16,13,6,67.52,2024-01-04
9093,3465,16,2,7,1,7,90.44,2024-03-05
9094,453,46,98,28,18,0,94.81,2024-03-17
9095,3043,48,28,23,5,3,80.19,2024-11-05
9096,3043,12,81,20,13,4,10.9,2024-04-14
9097,718,3,92,16,12,8,46.37,2024-06-28
9098,1159,27,43,14,0,0,198.39,2024-04-28
9099,3385,32,40,23,14,8,161.61,2024-06-29
9100,5000,35,71,37,1,5,21.9,2024-06-03
9101,4288,34,52,24,1,5,49.03,2024-10-14
9102,3587,42,96,4,13,8,187.69,2024-04-13
9103,4369,2,98,42,12,1,132.96,2024-08-15
9104,4174,9,97,49,19,7,179.13,2024-07-28
9105,2675,39,2,39,6,5,96.33,2024-05-08
9106,1806,8,5,15,8,8,40.36,2024-04-27
9107,2271,3,88,31,18,1,173.88,2024-07-29
9108,1944,1,16,6,0,2,173.32,2024-09-29
9109,3450,5,67,22,16,7,116.49,2024-10-14
9110,2134,3,83,2,1,0,106.94,2024-05-31
9111,4567,3,54,6,7,6,47.92,2024-10-26
9112,924,47,37,33,13,8,164.2,2024-05-13
9113,4831,39,36,1,14,0,119.35,2024-01-28
9114,4057,49,54,40,12,4,156.37,2024-07-04
9115,1859,22,11,49,12,6,155.98,2024-08-08
9116,4168,21,23,30,13,2,73.09,2024-07-14
9117,422,45,54,40,3,7,171.62,2024-04-11
9118,3499,28,75,4,15,8,86.1,2024-11-04
9119,1665,44,91,44,7,9,81.88,2024-09-20
9120,854,25,39,32,5,0,48.28,2024-01-05
9121,1805,46,42,4,15,3,40.77,2024-01-27
9122,1252,48,6,35,4,1,145.47,2024-02-08
9123,975,29,2,46,14,0,89.36,2024-10-21
9124,52,50,97,28,3,8,184.04,2024-02-21
9125,2072,49,31,9,3,2,144.81,2024-04-19
9126,2712,28,97,42,19,5,193.25,2024-10-24
9127,3525,1,87,39,2,3,122.72,2024-03-27
9128,1621,30,61,1,2,6,146.41,2024-03-31
9129,4079,21,80,6,3,2,68.89,2024-08-15
9130,1617,20,29,15,11,0,40.78,2024-05-05
9131,1607,18,74,12,8,7,95.94,2024-09-06
9132,1192,42,88,25,4,8,34.71,2024-04-16
9133,1089,39,79,43,2,1,196.33,2024-08-13
9134,1450,30,26,0,1,6,180.07,2024-01-22
9135,837,1,20,21,7,9,180.69,2024-10-27
9136,4140,4,84,18,14,5,61.1,2024-01-29
9137,2689,27,72,22,7,3,34.2,2024-05-25
9138,2026,34,80,35,9,4,136.51,2024-01-30
9139,1963,36,73,42,8,5,132.61,2024-10-06
9140,804,13,36,21,7,2,192.84,2024-09-19
9141,978,36,85,27,8,7,94.17,2024-04-14
9142,4129,46,38,12,10,0,109.04,2024-06-06
9143,1790,35,41,35,17,3,199.22,2024-08-21
9144,2920,43,15,30,11,1,46.37,2024-03-03
9145,804,47,9,48,18,9,193.72,2024-09-30
9146,4091,49,60,19,5,5,16.56,2024-07-26
9147,4106,33,77,23,9,6,143.31,2024-05-10
9148,4347,17,78,22,0,9,155.3,2024-09-15
9149,3106,33,21,22,17,8,157.35,2024-01-13
9150,3595,35,63,14,17,0,106.63,2024-02-14
9151,1066,10,41,7,8,2,144.05,2024-08-26
9152,311,31,21,45,0,3,78.89,2024-04-20
9153,2551,50,54,29,0,4,177.33,2024-05-24
9154,206,38,12,36,7,8,180.54,2024-04-12
9155,1707,37,83,44,18,0,195.05,2024-03-05
9156,1285,34,83,1,7,9,93.05,2024-09-29
9157,2440,26,29,17,10,1,98.09,2024-09-18
9158,4125,31,96,24,9,4,144.39,2024-01-28
9159,2985,8,41,6,3,3,80.22,2024-03-07
9160,1606,21,63,49,10,8,195.3,2024-06-05
9161,1771,2,95,33,3,8,68.43,2024-01-28
9162,1165,16,89,41,12,7,113.44,2024-04-07
9163,2717,23,53,23,15,5,185.69,2024-10-20
9164,3228,18,42,30,3,0,132.95,2024-08-01
9165,962,35,10,44,17,5,139.49,2024-06-01
9166,1041,28,66,20,8,6,70.28,2024-09-30
9167,2636,5,67,7,13,3,172.03,2024-07-01
9168,1554,41,93,3,18,1,74.93,2024-10-12
9169,715,41,70,13,5,6,165.02,2024-01-11
9170,2358,25,21,23,15,4,54.21,2024-05-14
9171,594,14,33,25,4,7,183.68,2024-10-25
9172,4519,32,43,25,10,9,177.92,2024-05-15
9173,670,12,75,30,4,1,64.8,2024-05-21
9174,4270,7,30,11,18,3,148.24,2024-02-01
9175,3627,34,8,8,18,3,78.74,2024-05-29
9176,1631,19,36,18,17,3,34.62,2024-01-27
9177,2576,10,40,15,1,4,53.87,2024-01-20
9178,4433,39,29,12,2,8,167.58,2024-10-08
9179,4972,7,31,41,15,3,53.56,2024-02-22
9180,2059,25,80,45,9,5,37.37,2024-05-04
9181,3412,27,98,3,6,5,154.26,2024-04-28
9182,4002,35,60,24,7,3,186.02,2024-09-12
9183,2377,38,84,6,9,2,154.01,2024-04-02
9184,422,13,7,34,9,6,54.94,2024-10-21
9185,1031,27,19,26,13,8,152.77,2024-06-12
9186,1924,44,73,43,8,9,60.55,2024-08-29
9187,2069,4,66,38,17,9,107.97,2024-02-28
9188,4394,26,62,43,17,3,125.8,2024-01-11
9189,4207,15,30,22,18,4,31.11,2024-05-04
9190,574,33,80,35,13,7,17.6,2024-03-31
9191,3306,41,79,16,11,9,194.04,2024-03-31
9192,3330,23,58,32,17,6,125.32,2024-01-05
9193,4577,30,88,48,7,1,21.26,2024-02-07
9194,3305,14,5,1,2,3,185.97,2024-03-18
9195,3073,34,67,7,14,6,103.85,2024-06-20
9196,1969,48,93,15,1,5,123.58,2024-06-07
9197,491,33,5,6,6,0,88.4,2024-02-04
9198,2168,43,20,46,3,7,117.44,2024-05-22
9199,4137,1,15,19,18,2,181.18,2024-09-23
9200,2271,25,13,42,3,1,41.41,2024-06-18
9201,871,13,40,30,3,8,151.53,2024-10-17
9202,4267,37,36,25,14,9,55.16,2024-07-26
9203,2692,13,22,20,13,4,63.34,2024-03-02
9204,4070,1,31,10,1,6,51.79,2024-10-01
9205,1017,14,5,0,16,4,67.57,2024-08-13
9206,881,35,50,35,8,7,195.39,2024-05-29
9207,2771,14,29,21,16,5,82.37,2024-05-11
9208,1196,4,43,20,6,5,184.4,2024-01-08
9209,1000,37,65,12,6,5,125.54,2024-03-18
9210,987,36,10,34,11,7,18.52,2024-07-16
9211,1649,11,73,35,9,6,121.7,2024-11-03
9212,1057,6,9,42,13,4,122.33,2024-02-01
9213,1282,3,59,19,10,8,85.29,2024-04-20
9214,4776,15,5,11,6,8,192.11,2024-01-20
9215,2699,43,76,22,0,6,126.49,2024-01-19
9216,1699,18,13,29,13,7,44.45,2024-10-13
9217,4956,24,81,30,13,4,167.62,2024-07-07
9218,2912,15,43,45,0,6,145.11,2024-04-28
9219,2846,43,91,29,17,1,54.77,2024-04-17
9220,1634,36,69,35,15,1,97.88,2024-08-17
9221,1694,33,79,17,8,7,189.21,2024-10-04
9222,4120,33,27,47,14,2,137.73,2024-06-23
9223,1559,3,29,8,19,1,178.69,2024-10-23
9224,3492,22,45,11,4,9,152.31,2024-05-16
9225,3681,8,1,35,5,6,52.08,2024-04-15
9226,2890,28,78,27,9,3,100.01,2024-06-22
9227,2741,5,35,46,7,1,102.58,2024-03-10
9228,2752,6,99,29,10,4,173.55,2024-04-09
9229,3988,11,61,25,0,9,47.71,2024-08-28
9230,3857,41,7,35,14,7,136.06,2024-03-16
9231,94,10,30,45,11,5,139.48,2024-08-26
9232,4004,26,20,28,8,0,187.4,2024-06-27
9233,3386,5,95,13,2,5,122.08,2024-05-18
9234,186,49,55,13,5,0,88.42,2024-09-02
9235,2754,21,53,13,3,6,153.85,2024-03-18
9236,3665,6,66,20,7,0,136.38,2024-02-08
9237,2216,27,72,45,14,3,180.5,2024-07-31
9238,710,24,38,49,9,9,86.81,2024-03-11
9239,3839,31,24,25,10,0,75.85,2024-05-24
9240,1034,44,89,32,19,1,173.92,2024-10-19
9241,3329,8,41,49,9,0,164.17,2024-03-26
9242,4668,30,7,43,18,3,113.3,2024-04-12
9243,3974,26,65,28,6,6,57.89,2024-10-04
9244,2285,16,41,19,17,1,108.17,2024-05-26
9245,555,18,38,22,9,4,186.1,2024-05-06
9246,513,37,31,7,8,1,43.59,2024-07-29
9247,3698,11,70,2,19,7,10.05,2024-03-29
9248,2540,45,79,29,13,5,15.7,2024-10-22
9249,3215,14,74,38,8,3,90.89,2024-07-06
9250,2959,42,40,3,12,7,70.13,2024-01-21
9251,2071,40,18,20,11,2,28.8,2024-01-24
9252,4858,33,79,20,9,4,109.24,2024-09-02
9253,1442,41,17,11,0,8,86.95,2024-01-11
9254,1324,29,68,28,0,2,102.57,2024-06-23
9255,4840,20,16,7,16,5,191.97,2024-01-03
9256,3193,22,97,21,0,6,24.99,2024-02-11
9257,1998,41,4,11,4,3,108.38,2024-07-20
9258,1661,31,70,14,4,3,158.07,2024-05-21
9259,4320,25,14,8,19,4,182.27,2024-10-24
9260,1261,35,11,28,18,8,38.49,2024-09-01
9261,1022,29,91,28,15,5,127.65,2024-10-26
9262,3477,6,57,30,15,0,69.24,2024-08-26
9263,1772,7,34,0,10,1,63.5,2024-09-01
9264,3795,8,66,19,6,4,161.16,2024-10-18
9265,1184,50,47,14,7,2,58.45,2024-07-05
9266,2513,13,5,12,3,9,47.92,2024-03-11
9267,2863,7,48,27,11,6,179.31,2024-10-15
9268,353,10,16,20,5,3,160.26,2024-02-23
9269,3268,9,98,16,14,6,170.02,2024-04-16
9270,2791,43,93,14,10,1,65.22,2024-09-11
9271,1453,22,18,21,18,3,181.81,2024-04-18
9272,1887,34,7,28,18,5,149.78,2024-10-15
9273,3350,26,44,12,13,1,119.81,2024-05-06
9274,2831,28,67,22,7,3,37.89,2024-02-28
9275,2743,30,74,32,13,8,106.62,2024-11-01
9276,194,24,89,45,2,4,109.93,2024-07-16
9277,2164,32,97,1,2,6,175.62,2024-06-23
9278,3263,32,41,30,13,0,116.53,2024-03-18
9279,704,37,48,18,1,9,171.13,2024-01-20
9280,4,30,17,47,3,2,145.12,2024-05-02
9281,4281,5,56,10,6,5,127.91,2024-06-28
9282,2167,14,2,16,19,9,173.3,2024-05-19
9283,3413,4,22,45,8,3,105.23,2024-09-09
9284,3275,33,92,8,16,3,102.18,2024-06-24
9285,4660,6,73,31,3,3,196.86,2024-05-13
9286,480,16,24,17,10,0,39.54,2024-01-09
9287,4962,19,51,48,6,4,66.29,2024-03-01
9288,3330,26,81,48,8,8,29.78,2024-06-13
9289,800,43,12,1,13,6,175.4,2024-10-02
9290,1000,36,61,19,0,0,134.6,2024-10-11
9291,3287,40,53,48,14,4,137.79,2024-10-22
9292,3180,20,97,27,8,0,173.64,2024-02-28
9293,2037,11,59,35,9,4,37.66,2024-05-10
9294,2146,3,72,8,6,6,17.41,2024-01-05
9295,1708,17,38,49,15,2,37.08,2024-02-10
9296,2371,48,93,21,5,3,169.91,2024-01-28
9297,1218,21,13,12,4,0,65.12,2024-06-15
9298,150,38,87,22,14,5,189.69,2024-01-22
9299,4122,21,81,8,15,1,111.91,2024-01-15
9300,1693,43,15,41,3,2,131.67,2024-07-20
9301,4690,6,21,21,0,8,43.02,2024-09-21
9302,725,1,12,43,18,0,112.65,2024-04-17
9303,4413,38,76,40,9,6,175.97,2024-09-22
9304,3817,22,90,32,1,6,82.13,2024-06-04
9305,92,21,9,1,4,5,118.69,2024-04-09
9306,2119,36,7,49,11,9,33.24,2024-01-31
9307,2515,31,84,32,11,1,174.11,2024-08-05
9308,225,31,51,30,12,5,118.9,2024-02-02
9309,1873,9,31,41,11,5,90.49,2024-09-13
9310,2428,45,5,22,7,7,82.87,2024-07-12
9311,853,41,81,24,4,8,109.52,2024-04-28
9312,1764,35,73,41,18,8,30.84,2024-08-11
9313,3188,44,76,17,8,0,53.74,2024-07-15
9314,2397,30,34,49,10,9,36.91,2024-05-28
9315,632,1,60,17,16,4,190.26,2024-05-18
9316,1000,42,92,13,3,4,12.2,2024-02-09
9317,4054,36,9,11,5,5,18.33,2024-09-02
9318,4012,28,18,9,12,2,116.5,2024-04-12
9319,2832,8,95,29,17,8,143.26,2024-04-14
9320,2514,27,71,46,17,6,19.28,2024-01-29
9321,4823,34,14,36,6,0,23.44,2024-03-03
9322,3556,36,55,32,15,0,70.47,2024-02-10
9323,3671,18,87,35,8,5,84.88,2024-04-09
9324,3659,11,89,9,15,8,125.55,2024-07-25
9325,1442,41,32,30,11,9,136.03,2024-04-21
9326,308,48,56,35,6,5,51.83,2024-07-06
9327,3464,37,33,9,17,6,128.49,2024-02-01
9328,1696,35,75,15,16,4,141.02,2024-02-03
9329,2288,40,38,36,1,8,130.2,2024-01-11
9330,4526,48,15,28,19,2,76.06,2024-01-16
9331,2410,36,88,28,13,2,180.05,2024-10-17
9332,547,13,60,15,4,7,196.63,2024-04-30
9333,2572,25,57,49,8,2,146.22,2024-08-13
9334,4902,16,27,9,10,7,24.97,2024-07-27
9335,747,37,31,13,1,5,151.35,2024-10-04
9336,409,30,70,34,1,7,102.57,2024-09-21
9337,1015,35,75,27,8,2,173.32,2024-10-29
9338,682,30,3,34,9,2,65.99,2024-07-19
9339,383,10,37,19,9,5,85.93,2024-04-04
9340,392,15,91,6,1,8,78.2,2024-06-29
9341,4516,36,39,42,13,2,27.41,2024-08-23
9342,3904,41,45,12,10,1,30.72,2024-07-20
9343,2794,5,7,33,2,9,153.56,2024-10-17
9344,4914,42,3,21,0,4,78.88,2024-02-22
9345,2159,48,72,21,12,3,192.66,2024-04-28
9346,4372,38,71,17,14,0,92.85,2024-08-11
9347,1856,40,9,7,17,6,137.42,2024-08-30
9348,3284,44,48,38,17,8,177.86,2024-01-09
9349,3923,43,32,35,2,8,152.76,2024-05-10
9350,2798,7,7,10,10,8,171.6,2024-10-19
9351,2439,6,9,13,16,2,114.36,2024-04-09
9352,3112,49,16,40,18,2,24.64,2024-06-15
9353,4573,15,25,8,13,7,119.34,2024-01-02
9354,751,49,85,41,17,4,156.71,2024-06-05
9355,783,26,14,30,0,5,80.39,2024-09-30
9356,892,44,13,26,2,0,151.01,2024-03-24
9357,4294,10,78,49,8,6,59.75,2024-01-26
9358,3720,15,5,16,4,1,123.82,2024-02-25
9359,3558,1,24,31,9,7,150.61,2024-06-06
9360,4691,48,29,9,10,5,124.85,2024-10-27
9361,3235,49,15,35,14,5,46.77,2024-07-14
9362,4930,30,24,22,8,9,18.57,2024-08-02
9363,81,50,97,43,11,5,68.72,2024-08-21
9364,224,35,31,5,6,7,61.21,2024-08-10
9365,3769,40,45,9,19,5,30.69,2024-02-19
9366,1706,21,95,27,11,2,17.09,2024-07-02
9367,3663,22,98,1,6,3,70.82,2024-08-04
9368,313,36,39,29,4,3,155.77,2024-09-11
9369,3717,23,69,44,17,8,147.98,2024-02-05
9370,3838,14,64,42,12,7,107.64,2024-06-02
9371,1207,8,18,46,4,6,99.92,2024-06-17
9372,2461,15,43,29,18,3,178.39,2024-03-17
9373,4741,47,24,27,14,1,68.79,2024-02-17
9374,2201,39,99,2,17,7,13.6,2024-04-29
9375,3850,8,54,7,1,3,26.85,2024-09-15
9376,2538,2,13,37,2,1,193.6,2024-04-02
9377,4347,31,65,27,14,3,74.12,2024-06-29
9378,2402,43,35,0,11,3,177.6,2024-04-06
9379,327,43,34,28,8,8,169.96,2024-08-15
9380,290,49,56,30,14,2,88.64,2024-05-19
9381,3292,50,66,27,14,3,145.87,2024-08-25
9382,1796,3,11,49,5,9,81.39,2024-05-29
9383,3060,24,5,33,12,7,132.87,2024-08-20
9384,4156,1,10,0,11,2,53.04,2024-06-23
9385,4113,27,91,2,11,9,71.36,2024-05-06
9386,2584,45,56,49,13,1,119.77,2024-08-02
9387,4794,32,18,47,11,9,144.93,2024-05-21
9388,558,36,48,13,19,1,115.55,2024-05-26
9389,4696,44,23,17,3,9,87.66,2024-04-04
9390,2799,49,78,15,5,2,157.71,2024-01-01
9391,1823,14,52,14,14,1,161.96,2024-01-17
9392,4223,31,72,37,11,2,160.45,2024-09-18
9393,752,31,84,47,7,0,167.35,2024-08-17
9394,4984,50,71,49,7,4,178.9,2024-06-17
9395,1454,2,73,15,5,6,50.77,2024-09-14
9396,944,49,5,46,9,8,146.22,2024-02-01
9397,1219,18,33,28,7,9,28.39,2024-05-03
9398,1841,50,17,44,18,5,33.62,2024-08-18
9399,2366,15,43,22,19,5,101.74,2024-07-20
9400,3148,30,67,48,10,7,106.71,2024-10-11
9401,4141,35,31,25,10,9,154.73,2024-08-08
9402,2922,35,7,37,0,8,129.47,2024-07-01
9403,4338,7,41,49,2,4,112.12,2024-10-16
9404,3979,3,69,38,5,1,93.35,2024-05-30
9405,998,38,62,21,11,2,165.21,2024-01-25
9406,1717,7,17,11,8,1,190.25,2024-04-15
